MARGINALPDBC;
2026;06;01;1;108.4;108.4;
2026;06;01;2;103.68;103.68;
2026;06;01;3;94.66;94.66;
2026;06;01;4;93.27;93.27;
2026;06;01;5;94.66;94.66;
2026;06;01;6;93.27;93.27;
2026;06;01;7;93.08;93.08;
2026;06;01;8;92.97;92.97;
2026;06;01;9;92.14;92.14;
2026;06;01;10;92.14;92.14;
2026;06;01;11;92.14;92.14;
2026;06;01;12;92.14;92.14;
2026;06;01;13;92.14;92.14;
2026;06;01;14;93.08;93.08;
2026;06;01;15;94.66;94.66;
2026;06;01;16;95;95;
2026;06;01;17;94.66;94.66;
2026;06;01;18;94.66;94.66;
2026;06;01;19;95.85;95.85;
2026;06;01;20;99.06;99.06;
2026;06;01;21;100;100;
2026;06;01;22;100;100;
2026;06;01;23;103;103;
2026;06;01;24;105;105;
2026;06;01;25;110;110;
2026;06;01;26;112.07;112.07;
2026;06;01;27;115;115;
2026;06;01;28;118.13;118.13;
2026;06;01;29;129.61;129.61;
2026;06;01;30;125.32;125.32;
2026;06;01;31;123.32;123.32;
2026;06;01;32;112.07;112.07;
2026;06;01;33;126.88;126.88;
2026;06;01;34;110.57;110.57;
2026;06;01;35;93.08;93.08;
2026;06;01;36;70;70;
2026;06;01;37;75;75;
2026;06;01;38;49.9;49.9;
2026;06;01;39;32.96;32.96;
2026;06;01;40;18.7;18.7;
2026;06;01;41;26.02;26.02;
2026;06;01;42;22.96;22.96;
2026;06;01;43;15.58;15.58;
2026;06;01;44;10.52;10.52;
2026;06;01;45;16.3;16.3;
2026;06;01;46;12.53;12.53;
2026;06;01;47;8.01;8.01;
2026;06;01;48;7.27;7.27;
2026;06;01;49;10.5;10.5;
2026;06;01;50;10;10;
2026;06;01;51;8.01;8.01;
2026;06;01;52;8.01;8.01;
2026;06;01;53;2.09;2.09;
2026;06;01;54;2.09;2.09;
2026;06;01;55;2;2;
2026;06;01;56;2;2;
2026;06;01;57;2.2;2.2;
2026;06;01;58;2.09;2.09;
2026;06;01;59;1.95;1.95;
2026;06;01;60;1.51;1.51;
2026;06;01;61;1.49;1.49;
2026;06;01;62;1.2;1.2;
2026;06;01;63;1.2;1.2;
2026;06;01;64;1.2;1.2;
2026;06;01;65;1.44;1.44;
2026;06;01;66;1.82;1.82;
2026;06;01;67;2;2;
2026;06;01;68;3.08;3.08;
2026;06;01;69;4.29;4.29;
2026;06;01;70;12.01;12.01;
2026;06;01;71;19.17;19.17;
2026;06;01;72;20;20;
2026;06;01;73;24.11;24.11;
2026;06;01;74;38.91;38.91;
2026;06;01;75;46;46;
2026;06;01;76;50.7;50.7;
2026;06;01;77;50.57;50.57;
2026;06;01;78;84.01;84.01;
2026;06;01;79;92.97;92.97;
2026;06;01;80;110;110;
2026;06;01;81;99.44;99.44;
2026;06;01;82;113.57;113.57;
2026;06;01;83;126;126;
2026;06;01;84;135.01;135.01;
2026;06;01;85;131.57;131.57;
2026;06;01;86;137.59;137.59;
2026;06;01;87;144.23;144.23;
2026;06;01;88;140;140;
2026;06;01;89;152.43;152.43;
2026;06;01;90;145.01;145.01;
2026;06;01;91;146.72;146.72;
2026;06;01;92;136.96;136.96;
2026;06;01;93;133.01;133.01;
2026;06;01;94;130;130;
2026;06;01;95;130;130;
2026;06;01;96;118.13;118.13;
*
