MARGINALPDBC;
2026;05;18;1;99.66;99.66;
2026;05;18;2;96.09;96.09;
2026;05;18;3;88.94;88.94;
2026;05;18;4;87.36;87.36;
2026;05;18;5;87.74;87.74;
2026;05;18;6;87.26;87.26;
2026;05;18;7;87.36;87.36;
2026;05;18;8;86.54;86.54;
2026;05;18;9;85.7;85.7;
2026;05;18;10;83.07;83.07;
2026;05;18;11;82.51;82.51;
2026;05;18;12;81.76;81.76;
2026;05;18;13;84;84;
2026;05;18;14;77.8;77.8;
2026;05;18;15;77.98;77.98;
2026;05;18;16;77.7;77.7;
2026;05;18;17;77.26;77.26;
2026;05;18;18;77.7;77.7;
2026;05;18;19;84;84;
2026;05;18;20;85.7;85.7;
2026;05;18;21;85.66;85.66;
2026;05;18;22;86.54;86.54;
2026;05;18;23;87.02;87.02;
2026;05;18;24;88.94;88.94;
2026;05;18;25;93.56;93.56;
2026;05;18;26;98.49;98.49;
2026;05;18;27;102;102;
2026;05;18;28;109.11;109.11;
2026;05;18;29;116.67;116.67;
2026;05;18;30;116.79;116.79;
2026;05;18;31;110.04;110.04;
2026;05;18;32;104.04;104.04;
2026;05;18;33;116.79;116.79;
2026;05;18;34;105.97;105.97;
2026;05;18;35;96.39;96.39;
2026;05;18;36;85;85;
2026;05;18;37;88.94;88.94;
2026;05;18;38;84.2;84.2;
2026;05;18;39;47.1;47.1;
2026;05;18;40;40.53;40.53;
2026;05;18;41;35;35;
2026;05;18;42;24.15;24.15;
2026;05;18;43;9.2;9.2;
2026;05;18;44;2.2;2.2;
2026;05;18;45;1.31;1.31;
2026;05;18;46;0.84;0.84;
2026;05;18;47;0.84;0.84;
2026;05;18;48;0.84;0.84;
2026;05;18;49;0.51;0.51;
2026;05;18;50;0.51;0.51;
2026;05;18;51;0.01;0.01;
2026;05;18;52;0.01;0.01;
2026;05;18;53;0.01;0.01;
2026;05;18;54;0.01;0.01;
2026;05;18;55;0.01;0.01;
2026;05;18;56;0.01;0.01;
2026;05;18;57;0;0;
2026;05;18;58;0;0;
2026;05;18;59;0;0;
2026;05;18;60;0;0;
2026;05;18;61;0;0;
2026;05;18;62;0;0;
2026;05;18;63;0;0;
2026;05;18;64;0;0;
2026;05;18;65;0;0;
2026;05;18;66;0;0;
2026;05;18;67;0;0;
2026;05;18;68;0.01;0.01;
2026;05;18;69;0.2;0.2;
2026;05;18;70;0.51;0.51;
2026;05;18;71;0.84;0.84;
2026;05;18;72;1.09;1.09;
2026;05;18;73;2;2;
2026;05;18;74;5.41;5.41;
2026;05;18;75;17.5;17.5;
2026;05;18;76;34.88;34.88;
2026;05;18;77;40.53;40.53;
2026;05;18;78;47.79;47.79;
2026;05;18;79;84.2;84.2;
2026;05;18;80;92;92;
2026;05;18;81;87.26;87.26;
2026;05;18;82;100;100;
2026;05;18;83;115.25;115.25;
2026;05;18;84;120.01;120.01;
2026;05;18;85;125.01;125.01;
2026;05;18;86;131.66;131.66;
2026;05;18;87;133.04;133.04;
2026;05;18;88;126.63;126.63;
2026;05;18;89;131.47;131.47;
2026;05;18;90;125.01;125.01;
2026;05;18;91;128.02;128.02;
2026;05;18;92;118.29;118.29;
2026;05;18;93;116.42;116.42;
2026;05;18;94;107.04;107.04;
2026;05;18;95;105;105;
2026;05;18;96;96.24;96.24;
*
