MARGINALPDBC;
2026;03;28;1;14;14;
2026;03;28;2;11.82;11.82;
2026;03;28;3;11.1;11.1;
2026;03;28;4;9.8;9.8;
2026;03;28;5;9.37;9.37;
2026;03;28;6;8.72;8.72;
2026;03;28;7;8.39;8.39;
2026;03;28;8;7.96;7.96;
2026;03;28;9;8.72;8.72;
2026;03;28;10;8.5;8.5;
2026;03;28;11;8.28;8.28;
2026;03;28;12;8.17;8.17;
2026;03;28;13;8.39;8.39;
2026;03;28;14;8.28;8.28;
2026;03;28;15;8.17;8.17;
2026;03;28;16;8.06;8.06;
2026;03;28;17;8.28;8.28;
2026;03;28;18;8.17;8.17;
2026;03;28;19;8.17;8.17;
2026;03;28;20;8.17;8.17;
2026;03;28;21;8.72;8.72;
2026;03;28;22;8.72;8.72;
2026;03;28;23;8.72;8.72;
2026;03;28;24;9.37;9.37;
2026;03;28;25;8.5;8.5;
2026;03;28;26;8.72;8.72;
2026;03;28;27;8.72;8.72;
2026;03;28;28;9.37;9.37;
2026;03;28;29;5.41;5.41;
2026;03;28;30;4.68;4.68;
2026;03;28;31;2.72;2.72;
2026;03;28;32;1;1;
2026;03;28;33;0.84;0.84;
2026;03;28;34;0;0;
2026;03;28;35;-0.31;-0.31;
2026;03;28;36;-0.81;-0.81;
2026;03;28;37;-0.82;-0.82;
2026;03;28;38;-1;-1;
2026;03;28;39;-1.51;-1.51;
2026;03;28;40;-2.1;-2.1;
2026;03;28;41;-2.1;-2.1;
2026;03;28;42;-2.1;-2.1;
2026;03;28;43;-3;-3;
2026;03;28;44;-3.01;-3.01;
2026;03;28;45;-3.5;-3.5;
2026;03;28;46;-4;-4;
2026;03;28;47;-4;-4;
2026;03;28;48;-4;-4;
2026;03;28;49;-4.01;-4.01;
2026;03;28;50;-5;-5;
2026;03;28;51;-5;-5;
2026;03;28;52;-5;-5;
2026;03;28;53;-4.22;-4.22;
2026;03;28;54;-4;-4;
2026;03;28;55;-4;-4;
2026;03;28;56;-4.01;-4.01;
2026;03;28;57;-5;-5;
2026;03;28;58;-5;-5;
2026;03;28;59;-5;-5;
2026;03;28;60;-5;-5;
2026;03;28;61;-5;-5;
2026;03;28;62;-5;-5;
2026;03;28;63;-5;-5;
2026;03;28;64;-5;-5;
2026;03;28;65;-5;-5;
2026;03;28;66;-5;-5;
2026;03;28;67;-4.01;-4.01;
2026;03;28;68;-4;-4;
2026;03;28;69;-2.1;-2.1;
2026;03;28;70;-2;-2;
2026;03;28;71;-1;-1;
2026;03;28;72;-0.81;-0.81;
2026;03;28;73;-0.6;-0.6;
2026;03;28;74;-0.01;-0.01;
2026;03;28;75;0.11;0.11;
2026;03;28;76;2.72;2.72;
2026;03;28;77;3.08;3.08;
2026;03;28;78;5.41;5.41;
2026;03;28;79;8.5;8.5;
2026;03;28;80;11.1;11.1;
2026;03;28;81;10.7;10.7;
2026;03;28;82;11.34;11.34;
2026;03;28;83;11.82;11.82;
2026;03;28;84;12.06;12.06;
2026;03;28;85;11.82;11.82;
2026;03;28;86;11.82;11.82;
2026;03;28;87;11.26;11.26;
2026;03;28;88;9.5;9.5;
2026;03;28;89;8.72;8.72;
2026;03;28;90;6.88;6.88;
2026;03;28;91;5.41;5.41;
2026;03;28;92;4.68;4.68;
2026;03;28;93;2.99;2.99;
2026;03;28;94;2.72;2.72;
2026;03;28;95;2.1;2.1;
2026;03;28;96;2;2;
*
