MARGINALPDBC;
2026;05;03;1;89.5;89.5;
2026;05;03;2;87;87;
2026;05;03;3;85.8;85.8;
2026;05;03;4;85;85;
2026;05;03;5;85;85;
2026;05;03;6;81.36;81.36;
2026;05;03;7;80;80;
2026;05;03;8;78.2;78.2;
2026;05;03;9;79.5;79.5;
2026;05;03;10;78.2;78.2;
2026;05;03;11;75.5;75.5;
2026;05;03;12;67;67;
2026;05;03;13;78.2;78.2;
2026;05;03;14;75.07;75.07;
2026;05;03;15;75;75;
2026;05;03;16;74.79;74.79;
2026;05;03;17;65.47;65.47;
2026;05;03;18;65.47;65.47;
2026;05;03;19;69.5;69.5;
2026;05;03;20;75;75;
2026;05;03;21;57.11;57.11;
2026;05;03;22;57.11;57.11;
2026;05;03;23;60;60;
2026;05;03;24;60;60;
2026;05;03;25;58.37;58.37;
2026;05;03;26;60.4;60.4;
2026;05;03;27;65;65;
2026;05;03;28;66.56;66.56;
2026;05;03;29;79.78;79.78;
2026;05;03;30;79.78;79.78;
2026;05;03;31;78.2;78.2;
2026;05;03;32;63.56;63.56;
2026;05;03;33;62.5;62.5;
2026;05;03;34;49.31;49.31;
2026;05;03;35;40.63;40.63;
2026;05;03;36;39.91;39.91;
2026;05;03;37;39.91;39.91;
2026;05;03;38;33.68;33.68;
2026;05;03;39;20.99;20.99;
2026;05;03;40;9.06;9.06;
2026;05;03;41;9.06;9.06;
2026;05;03;42;4.76;4.76;
2026;05;03;43;1.97;1.97;
2026;05;03;44;1;1;
2026;05;03;45;0.75;0.75;
2026;05;03;46;0.51;0.51;
2026;05;03;47;0.08;0.08;
2026;05;03;48;0.01;0.01;
2026;05;03;49;0.03;0.03;
2026;05;03;50;0;0;
2026;05;03;51;0;0;
2026;05;03;52;0;0;
2026;05;03;53;-0.01;-0.01;
2026;05;03;54;-0.01;-0.01;
2026;05;03;55;-0.01;-0.01;
2026;05;03;56;-0.01;-0.01;
2026;05;03;57;-0.01;-0.01;
2026;05;03;58;-0.01;-0.01;
2026;05;03;59;-0.01;-0.01;
2026;05;03;60;-0.02;-0.02;
2026;05;03;61;-0.01;-0.01;
2026;05;03;62;-0.01;-0.01;
2026;05;03;63;-0.01;-0.01;
2026;05;03;64;-0.01;-0.01;
2026;05;03;65;-0.01;-0.01;
2026;05;03;66;-0.01;-0.01;
2026;05;03;67;0;0;
2026;05;03;68;0;0;
2026;05;03;69;0.01;0.01;
2026;05;03;70;0.84;0.84;
2026;05;03;71;3.55;3.55;
2026;05;03;72;9.5;9.5;
2026;05;03;73;3.08;3.08;
2026;05;03;74;10.39;10.39;
2026;05;03;75;20;20;
2026;05;03;76;39.52;39.52;
2026;05;03;77;40.17;40.17;
2026;05;03;78;60;60;
2026;05;03;79;85.35;85.35;
2026;05;03;80;89.26;89.26;
2026;05;03;81;85.48;85.48;
2026;05;03;82;91.2;91.2;
2026;05;03;83;102;102;
2026;05;03;84;107;107;
2026;05;03;85;101.77;101.77;
2026;05;03;86;105;105;
2026;05;03;87;103.7;103.7;
2026;05;03;88;101.77;101.77;
2026;05;03;89;105.5;105.5;
2026;05;03;90;105.3;105.3;
2026;05;03;91;106.3;106.3;
2026;05;03;92;103.99;103.99;
2026;05;03;93;104.3;104.3;
2026;05;03;94;98.69;98.69;
2026;05;03;95;95.77;95.77;
2026;05;03;96;90.56;90.56;
*
