MARGINALPDBC;
2026;05;08;1;111.85;111.85;
2026;05;08;2;111.5;111.5;
2026;05;08;3;107.2;107.2;
2026;05;08;4;104.24;104.24;
2026;05;08;5;107.9;107.9;
2026;05;08;6;105.55;105.55;
2026;05;08;7;104.47;104.47;
2026;05;08;8;104.24;104.24;
2026;05;08;9;104.4;104.4;
2026;05;08;10;102.55;102.55;
2026;05;08;11;101.02;101.02;
2026;05;08;12;100;100;
2026;05;08;13;104.05;104.05;
2026;05;08;14;103.59;103.59;
2026;05;08;15;103.37;103.37;
2026;05;08;16;102.55;102.55;
2026;05;08;17;102.04;102.04;
2026;05;08;18;101.37;101.37;
2026;05;08;19;101;101;
2026;05;08;20;101.04;101.04;
2026;05;08;21;101.02;101.02;
2026;05;08;22;100.1;100.1;
2026;05;08;23;102.55;102.55;
2026;05;08;24;104.05;104.05;
2026;05;08;25;102.57;102.57;
2026;05;08;26;104.05;104.05;
2026;05;08;27;104.24;104.24;
2026;05;08;28;104.24;104.24;
2026;05;08;29;106.4;106.4;
2026;05;08;30;105.55;105.55;
2026;05;08;31;104.4;104.4;
2026;05;08;32;104.05;104.05;
2026;05;08;33;102.93;102.93;
2026;05;08;34;102.55;102.55;
2026;05;08;35;91.84;91.84;
2026;05;08;36;76.21;76.21;
2026;05;08;37;94.69;94.69;
2026;05;08;38;83.45;83.45;
2026;05;08;39;70;70;
2026;05;08;40;35.92;35.92;
2026;05;08;41;35;35;
2026;05;08;42;34.17;34.17;
2026;05;08;43;30;30;
2026;05;08;44;25;25;
2026;05;08;45;16.5;16.5;
2026;05;08;46;15;15;
2026;05;08;47;5.59;5.59;
2026;05;08;48;3;3;
2026;05;08;49;4;4;
2026;05;08;50;1.99;1.99;
2026;05;08;51;1.31;1.31;
2026;05;08;52;0.87;0.87;
2026;05;08;53;0.84;0.84;
2026;05;08;54;0.84;0.84;
2026;05;08;55;0.84;0.84;
2026;05;08;56;0.51;0.51;
2026;05;08;57;0.29;0.29;
2026;05;08;58;0.29;0.29;
2026;05;08;59;0.01;0.01;
2026;05;08;60;0.01;0.01;
2026;05;08;61;0.01;0.01;
2026;05;08;62;0.01;0.01;
2026;05;08;63;0.01;0.01;
2026;05;08;64;0.29;0.29;
2026;05;08;65;0.51;0.51;
2026;05;08;66;0.84;0.84;
2026;05;08;67;0.84;0.84;
2026;05;08;68;0.84;0.84;
2026;05;08;69;1.09;1.09;
2026;05;08;70;1.5;1.5;
2026;05;08;71;5;5;
2026;05;08;72;13.27;13.27;
2026;05;08;73;19.5;19.5;
2026;05;08;74;25.1;25.1;
2026;05;08;75;34.23;34.23;
2026;05;08;76;49.61;49.61;
2026;05;08;77;40;40;
2026;05;08;78;69;69;
2026;05;08;79;82;82;
2026;05;08;80;100;100;
2026;05;08;81;76.16;76.16;
2026;05;08;82;95.24;95.24;
2026;05;08;83;101.5;101.5;
2026;05;08;84;104.24;104.24;
2026;05;08;85;108.84;108.84;
2026;05;08;86;109.95;109.95;
2026;05;08;87;109;109;
2026;05;08;88;106.76;106.76;
2026;05;08;89;105;105;
2026;05;08;90;104.05;104.05;
2026;05;08;91;104.24;104.24;
2026;05;08;92;100.54;100.54;
2026;05;08;93;101.02;101.02;
2026;05;08;94;99.95;99.95;
2026;05;08;95;95.1;95.1;
2026;05;08;96;83.64;83.64;
*
