MARGINALPDBC;
2026;05;27;1;140.52;140.52;
2026;05;27;2;135.84;135.84;
2026;05;27;3;130.01;130.01;
2026;05;27;4;129.71;129.71;
2026;05;27;5;129.71;129.71;
2026;05;27;6;125.01;125.01;
2026;05;27;7;125.01;125.01;
2026;05;27;8;118.02;118.02;
2026;05;27;9;119;119;
2026;05;27;10;116.42;116.42;
2026;05;27;11;112;112;
2026;05;27;12;108.71;108.71;
2026;05;27;13;110.21;110.21;
2026;05;27;14;110;110;
2026;05;27;15;110.21;110.21;
2026;05;27;16;110;110;
2026;05;27;17;108.71;108.71;
2026;05;27;18;108.71;108.71;
2026;05;27;19;110;110;
2026;05;27;20;110.21;110.21;
2026;05;27;21;110.21;110.21;
2026;05;27;22;110.99;110.99;
2026;05;27;23;111.71;111.71;
2026;05;27;24;115;115;
2026;05;27;25;118.02;118.02;
2026;05;27;26;121.46;121.46;
2026;05;27;27;125;125;
2026;05;27;28;125.01;125.01;
2026;05;27;29;129.71;129.71;
2026;05;27;30;129.71;129.71;
2026;05;27;31;126.03;126.03;
2026;05;27;32;111.71;111.71;
2026;05;27;33;129.71;129.71;
2026;05;27;34;114;114;
2026;05;27;35;98.32;98.32;
2026;05;27;36;69.99;69.99;
2026;05;27;37;83;83;
2026;05;27;38;56.62;56.62;
2026;05;27;39;18.49;18.49;
2026;05;27;40;3.08;3.08;
2026;05;27;41;11;11;
2026;05;27;42;3.08;3.08;
2026;05;27;43;0.92;0.92;
2026;05;27;44;0.84;0.84;
2026;05;27;45;0.66;0.66;
2026;05;27;46;0.39;0.39;
2026;05;27;47;0.07;0.07;
2026;05;27;48;0;0;
2026;05;27;49;0;0;
2026;05;27;50;0;0;
2026;05;27;51;0;0;
2026;05;27;52;0;0;
2026;05;27;53;0;0;
2026;05;27;54;0;0;
2026;05;27;55;-0.01;-0.01;
2026;05;27;56;-0.01;-0.01;
2026;05;27;57;-0.01;-0.01;
2026;05;27;58;-0.01;-0.01;
2026;05;27;59;-0.01;-0.01;
2026;05;27;60;0;0;
2026;05;27;61;0;0;
2026;05;27;62;0;0;
2026;05;27;63;0;0;
2026;05;27;64;0.01;0.01;
2026;05;27;65;0;0;
2026;05;27;66;0.01;0.01;
2026;05;27;67;0.51;0.51;
2026;05;27;68;0.84;0.84;
2026;05;27;69;1.05;1.05;
2026;05;27;70;1.81;1.81;
2026;05;27;71;3;3;
2026;05;27;72;5;5;
2026;05;27;73;5.41;5.41;
2026;05;27;74;14.5;14.5;
2026;05;27;75;33.89;33.89;
2026;05;27;76;49.5;49.5;
2026;05;27;77;36.5;36.5;
2026;05;27;78;56.88;56.88;
2026;05;27;79;85.3;85.3;
2026;05;27;80;98.88;98.88;
2026;05;27;81;99.12;99.12;
2026;05;27;82;111.95;111.95;
2026;05;27;83;129.71;129.71;
2026;05;27;84;135.84;135.84;
2026;05;27;85;138.02;138.02;
2026;05;27;86;145.71;145.71;
2026;05;27;87;146;146;
2026;05;27;88;140.68;140.68;
2026;05;27;89;142.9;142.9;
2026;05;27;90;136.2;136.2;
2026;05;27;91;136.29;136.29;
2026;05;27;92;129.71;129.71;
2026;05;27;93;126.46;126.46;
2026;05;27;94;119.89;119.89;
2026;05;27;95;121.46;121.46;
2026;05;27;96;112.71;112.71;
*
